category,grouping,num_id,id,name,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
Fossils,critters,4665,parasaur-tail,Parasaur Tail,FALSE,2500,bells,,,Underground (dig spot),,,,nh,item-parasaur-tail,https://villagerdb.com/images/items/thumb/parasaur-tail.4e22a94.png
Fossils,critters,4666,parasaur-torso,Parasaur Torso,FALSE,3000,bells,,,Underground (dig spot),,,,nh,item-parasaur-torso,https://villagerdb.com/images/items/thumb/parasaur-torso.169f240.png
Furniture,decoration,4667,park-clock,Park Clock,,12000,bells,48000,bells,,,,,nh,item-park-clock,https://villagerdb.com/images/items/thumb/park-clock.923c69e.png
Dresses,clothes,4668,parka-and-shirtdress,Parka And Shirtdress,TRUE,400,bells,1600,bells,Able Sisters,,,,nh,item-parka-and-shirtdress,https://villagerdb.com/images/items/full/parka-and-shirtdress.46b850f.png
Dresses,clothes,4669,parka-dress,Parka Dress,TRUE,400,bells,1600,bells,Able Sisters,,,,nh,item-parka-dress,https://villagerdb.com/images/items/full/parka-dress.3f2a0b0.png
Tops,clothes,4670,parka-undercoat,Parka Undercoat,,580,bells,2320,bells,,,,,nh,item-parka-undercoat,https://villagerdb.com/images/items/full/parka-undercoat.a9f82d6.png
Flooring,decoration,4671,parking-flooring,Parking Flooring,FALSE,750,bells,3000,bells,Saharah,,,,nh,,
Flooring,decoration,4676,party-flooring,Party Flooring,,370,bells,1480,bells,,,,,nh,,
Furniture,decoration,4677,party-garland,Party Garland,TRUE,162,bells,650,bells,,,,,nh,item-party-garland,https://villagerdb.com/images/items/thumb/party-garland.30607d5.png
Usables,misc,4678,party-popper,Party Popper,,25,bells,,,,,,,nh,item-party-popper,https://villagerdb.com/images/items/thumb/party-popper.9199383.png
Wallpaper,decoration,4679,party-wall,Party Wall,,370,bells,1480,bells,,,,,nh,,
Photos,decoration,4680,pascals-poster,Pascal's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4681,pashminas-photo,Pashmina's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4682,pashminas-poster,Pashmina's Poster,,250,bells,1000,bells,,,,,nh,,
Wallpaper,decoration,4687,pastel-dotted-wall,Pastel Dotted Wall,TRUE,275,bells,1100,bells,Nook's Cranny,,,,nh,,
Flooring,decoration,4689,pastel-puzzle-flooring,Pastel Puzzle Flooring,,362,bells,1450,bells,,,,,nh,,
Wallpaper,decoration,4690,pastel-puzzle-wall,Pastel Puzzle Wall,,385,bells,1540,bells,,,,,nh,,
Bottoms,clothes,4695,patched-knee-pants,Patched-knee Pants,TRUE,220,bells,880,bells,,,,,nh,item-patched-knee-pants,https://villagerdb.com/images/items/full/patched-knee-pants.bc8a5c9.png
Tops,clothes,4700,patchwork-coat,Patchwork Coat,,595,bells,2380,bells,,,,,nh,item-patchwork-coat,https://villagerdb.com/images/items/full/patchwork-coat.1eec995.png
Bottoms,clothes,4703,patchwork-skirt,Patchwork Skirt,,525,bells,2100,bells,,,,,nh,item-patchwork-skirt,https://villagerdb.com/images/items/full/patchwork-skirt.b05a2d9.png
Flooring,decoration,4706,patchwork-tile-flooring,Patchwork-tile Flooring,TRUE,525,bells,2100,bells,Nook's Cranny,,,,nh,,
Hats,clothes,4708,patchwork-tulip-hat,Patchwork Tulip Hat,,420,bells,1680,bells,,,,,nh,item-patchwork-tulip-hat,https://villagerdb.com/images/items/full/patchwork-tulip-hat.9b59fbf.png
Photos,decoration,4709,pates-photo,Pate's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4710,pates-poster,Pate's Poster,,250,bells,1000,bells,,,,,nh,,
Socks,decoration,4711,patterned-stockings,Patterned Stockings,,235,bells,940,bells,,,,,nh,item-patterned-stockings,https://villagerdb.com/images/items/full/patterned-stockings.7b282d9.png
Umbrellas,clothes,4712,patterned-vinyl-umbrella,Patterned Vinyl Umbrella,,187,bells,750,bells,,,,,nh,item-patterned-vinyl-umbrella,https://villagerdb.com/images/items/full/patterned-vinyl-umbrella.36c2c37.png
Photos,decoration,4713,pattys-photo,Patty's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4714,pattys-poster,Patty's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4715,paulas-photo,Paula's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4716,paulas-poster,Paula's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4732,paves-poster,Pavé's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,4733,paw-print-doorplate,Paw-print Doorplate,FALSE,360,bells,,,,TRUE,3,wood,nh,item-paw-print-doorplate,https://villagerdb.com/images/items/thumb/paw-print-doorplate.a9eb115.png
Shoes,clothes,4736,paw-slippers,Paw Slippers,TRUE,315,bells,1260,bells,Kicks,,,,nh,item-paw-slippers,https://villagerdb.com/images/items/full/paw-slippers.3789b88.png
Furniture,decoration,4740,peach-chair,Peach Chair,FALSE,2600,bells,,,,TRUE,10,peach,nh,item-peach-chair,https://villagerdb.com/images/items/thumb/peach-chair.b81ff53.png
Furniture,decoration,4740,peach-chair,Peach Chair,FALSE,2600,bells,,,,TRUE,5,wood,nh,item-peach-chair,https://villagerdb.com/images/items/thumb/peach-chair.b81ff53.png
Flooring,decoration,4741,peach-checked-rug,Peach Checked Rug,,500,bells,2000,bells,,,,,nh,,
Dresses,clothes,4742,peach-dress,Peach Dress,,1600,bells,6400,bells,,,8,peach,nh,item-peach-dress,https://villagerdb.com/images/items/full/peach-dress.07d138f.png
Hats,clothes,4743,peach-hat,Peach Hat,,1000,bells,4000,bells,,,,,nh,item-peach-hat,https://villagerdb.com/images/items/full/peach-hat.2612af5.png
Flooring,decoration,4744,peach-rug,Peach Rug,,1200,bells,4800,bells,Villagers (recipe),,6,peach,nh,,
Flooring,decoration,4745,peach-stripes-rug,Peach Stripes Rug,,500,bells,2000,bells,,,,,nh,,
Furniture,decoration,4746,peach-surprise-box,Peach Surprise Box,FALSE,2480,bells,,,,TRUE,10,peach,nh,item-peach-surprise-box,https://villagerdb.com/images/items/thumb/peach-surprise-box.a9eed13.png
Furniture,decoration,4746,peach-surprise-box,Peach Surprise Box,FALSE,2480,bells,,,,TRUE,4,softwood,nh,item-peach-surprise-box,https://villagerdb.com/images/items/thumb/peach-surprise-box.a9eed13.png
Wallpaper,decoration,4747,peach-two-toned-tile-wall,Peach Two-toned Tile Wall,TRUE,462,bells,1850,bells,Nook's Cranny,,,,nh,,
Umbrellas,clothes,4748,peach-umbrella,Peach Umbrella,FALSE,1400,bells,,,,FALSE,7,peach,nh,item-peach-umbrella,https://villagerdb.com/images/items/full/peach-umbrella.76c28da.png
Wallpaper,decoration,4749,peach-wall,Peach Wall,,4000,bells,16000,bells,,,20,peach,nh,,
Fruit,misc,4750,peach,Peach,FALSE,100,bells,400,bells,Shaking fruit tree,,,,nh,item-peach,https://villagerdb.com/images/items/thumb/peach.9205631.png
Fruit,misc,4750,peach,Peach,FALSE,100,bells,400,bells,Nook's Cranny,,,,nh,item-peach,https://villagerdb.com/images/items/thumb/peach.9205631.png
Photos,decoration,4751,peachess-photo,Peaches's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4752,peachess-poster,Peaches's Poster,,250,bells,1000,bells,,,,,nh,,
Dresses,clothes,4757,peacoat-and-skirt-combo,Peacoat-and-skirt Combo,,600,bells,2400,bells,,,,,nh,item-peacoat-and-skirt-combo,https://villagerdb.com/images/items/full/peacoat-and-skirt-combo.b2884db.png
Tops,clothes,4758,peacoat,Peacoat,,490,bells,1960,bells,,,,,nh,item-peacoat,https://villagerdb.com/images/items/full/peacoat.af9813a.png
Furniture,decoration,4759,peacock-butterfly-model,Peacock Butterfly Model,,7500,bells,,,,,,,nh,item-peacock-butterfly-model,https://villagerdb.com/images/items/thumb/peacock-butterfly-model.b1a245c.png
Bugs,critters,4760,peacock-butterfly,Peacock Butterfly,FALSE,2500,bells,,,Near hybrid flowers (Mar-Jun),,,,nh,item-peacock-butterfly,https://villagerdb.com/images/items/thumb/peacock-butterfly.3a7cbf7.png
Photos,decoration,4762,peanuts-photo,Peanut's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4763,peanuts-poster,Peanut's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,4764,pear-bed,Pear Bed,FALSE,2720,bells,,,,TRUE,10,pear,nh,item-pear-bed,https://villagerdb.com/images/items/thumb/pear-bed.36f0245.png
Furniture,decoration,4764,pear-bed,Pear Bed,FALSE,2720,bells,,,,TRUE,6,softwood,nh,item-pear-bed,https://villagerdb.com/images/items/thumb/pear-bed.36f0245.png
Dresses,clothes,4765,pear-dress,Pear Dress,,1600,bells,6400,bells,,FALSE,8,pear,nh,item-pear-dress,https://villagerdb.com/images/items/full/pear-dress.1cec4fe.png
Hats,clothes,4767,pear-hat,Pear Hat,FALSE,1000,bells,,,,FALSE,5,pear,nh,item-pear-hat,https://villagerdb.com/images/items/full/pear-hat.0f6e51f.png
Flooring,decoration,4768,pear-rug,Pear Rug,,1200,bells,4800,bells,,,6,pear,nh,,
Umbrellas,clothes,4769,pear-umbrella,Pear Umbrella,FALSE,1400,bells,,,,FALSE,7,pear,nh,item-pear-umbrella,https://villagerdb.com/images/items/full/pear-umbrella.d487ffc.png
Wallpaper,decoration,4770,pear-wall,Pear Wall,FALSE,4000,bells,,,,FALSE,20,pear,nh,,
Furniture,decoration,4771,pear-wardrobe,Pear Wardrobe,FALSE,2600,bells,,,,TRUE,10,pear,nh,item-pear-wardrobe,https://villagerdb.com/images/items/thumb/pear-wardrobe.d48aa4f.png
Furniture,decoration,4771,pear-wardrobe,Pear Wardrobe,FALSE,2600,bells,,,,TRUE,5,wood,nh,item-pear-wardrobe,https://villagerdb.com/images/items/thumb/pear-wardrobe.d48aa4f.png
Fruit,misc,4772,pear,Pear,FALSE,100,bells,400,bells,Shaking fruit tree,,,,nh,item-pear,https://villagerdb.com/images/items/thumb/pear.c3d298a.png
Fruit,misc,4772,pear,Pear,FALSE,100,bells,400,bells,Nook's Cranny,,,,nh,item-pear,https://villagerdb.com/images/items/thumb/pear.c3d298a.png
Bottoms,clothes,4775,pearl-skirt,Pearl Skirt,,420,bells,1680,bells,,,,,nh,item-pearl-skirt,https://villagerdb.com/images/items/full/pearl-skirt.1df591f.png
Tops,clothes,4776,peasant-blouse,Peasant Blouse,TRUE,420,bells,1680,bells,Able Sisters,,,,nh,item-peasant-blouse,https://villagerdb.com/images/items/full/peasant-blouse.6fb53ac.png
Photos,decoration,4777,pecans-photo,Pecan's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4778,pecans-poster,Pecan's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4779,pecks-photo,Peck's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4780,pecks-poster,Peck's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,4781,pedal-board,Pedal Board,,350,bells,1400,bells,,,,,nh,item-pedal-board,https://villagerdb.com/images/items/thumb/pedal-board.ff406c9.png
Photos,decoration,4782,peewees-photo,Peewee's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4783,peewees-poster,Peewee's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4784,peggys-photo,Peggy's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4785,peggys-poster,Peggy's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4787,pekoes-photo,Pekoe's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4788,pekoes-poster,Pekoe's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4789,pellys-poster,Pelly's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,4792,pendulum-clock,Pendulum Clock,TRUE,475,bells,1900,bells,Nook's Cranny,,,,nh,item-pendulum-clock,https://villagerdb.com/images/items/thumb/pendulum-clock.3200999.png
Photos,decoration,4793,penelopes-photo,Penelope's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4794,penelopes-poster,Penelope's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,4795,pennant,Pennant,TRUE,325,bells,1300,bells,,,,,nh,item-pennant,https://villagerdb.com/images/items/thumb/pennant.fbb2680.png
Wallpaper,decoration,4806,perforated-board-wall,Perforated-board Wall,,295,bells,1180,bells,,,,,nh,,
Furniture,decoration,4810,pet-bed,Pet Bed,TRUE,275,bells,1100,bells,,,,,nh,item-pet-bed,https://villagerdb.com/images/items/thumb/pet-bed.779524e.png
Furniture,decoration,4811,pet-food-bowl,Pet Food Bowl,TRUE,207,bells,830,bells,,,,,nh,item-pet-food-bowl,https://villagerdb.com/images/items/thumb/pet-food-bowl.f6979a4.png
Umbrellas,clothes,4813,petal-parasol,Petal Parasol,,397,bells,1590,bells,,,,,nh,item-petal-parasol,https://villagerdb.com/images/items/full/petal-parasol.651d828.png
Bottoms,clothes,4814,petal-skirt,Petal Skirt,,385,bells,1540,bells,,,,,nh,item-petal-skirt,https://villagerdb.com/images/items/full/petal-skirt.2fedf14.png
Photos,decoration,4816,petes-poster,Pete's Poster,,250,bells,1000,bells,,,,,nh,,
Dresses,clothes,4817,pharaohs-outfit,Pharaoh's Outfit,,630,bells,2520,bells,,,,,nh,item-pharaohs-outfit,https://villagerdb.com/images/items/full/pharaohs-outfit.2d9fd4d.png
Photos,decoration,4818,phils-photo,Phil's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4819,phils-poster,Phil's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4820,phineass-poster,Phineas's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4821,phoebes-photo,Phoebe's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4822,phoebes-poster,Phoebe's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,4823,phone-box,Phone Box,,12000,bells,48000,bells,,,,,nh,item-phone-box,https://villagerdb.com/images/items/thumb/phone-box.dd275a9.png
Furniture,decoration,4824,phonograph,Phonograph,,13250,bells,53000,bells,,,,,nh,item-phonograph,https://villagerdb.com/images/items/thumb/phonograph.856d517.png
Photos,decoration,4825,phylliss-poster,Phyllis's Poster,,250,bells,1000,bells,,,,,nh,,
Furniture,decoration,4826,piano-bench,Piano Bench,TRUE,247,bells,990,bells,,,,,nh,item-piano-bench,https://villagerdb.com/images/items/thumb/piano-bench.f136301.png
Furniture,decoration,4829,picnic-basket,Picnic Basket,TRUE,325,bells,1300,bells,Nook's Cranny,,,,nh,item-picnic-basket,https://villagerdb.com/images/items/thumb/picnic-basket.80135fa.png
Umbrellas,clothes,4834,picnic-umbrella,Picnic Umbrella,,192,bells,770,bells,,,,,nh,item-picnic-umbrella,https://villagerdb.com/images/items/full/picnic-umbrella.29ebf87.png
Photos,decoration,4836,pierces-photo,Pierce's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4837,pierces-poster,Pierce's Poster,,250,bells,1000,bells,,,,,nh,,
Photos,decoration,4838,pietros-photo,Pietro's Photo,,10,bells,40,bells,,,,,nh,,
Photos,decoration,4839,pietros-poster,Pietro's Poster,,250,bells,1000,bells,,,,,nh,,
Accessories,clothes,4840,pig-nose,Pig Nose,TRUE,140,bells,560,bells,Able Sisters,,,,nh,item-pig-nose,https://villagerdb.com/images/items/full/pig-nose.299bf51.png
Hats,clothes,4842,pigtail,Pigtail,,800,bells,3200,bells,,,,,nh,item-pigtail,https://villagerdb.com/images/items/full/pigtail.f411a30.png
Furniture,decoration,4843,pike-model,Pike Model,,5400,bells,,,,,,,nh,item-pike-model,https://villagerdb.com/images/items/thumb/pike-model.476fe20.png
Fish,critters,4844,pike,Pike,FALSE,1800,bells,,,,,,,nh,item-pike,https://villagerdb.com/images/items/thumb/pike.51950cd.png
Furniture,decoration,4847,pile-of-leaves,Pile Of Leaves,,1300,bells,5200,bells,,,,,nh,item-pile-of-leaves,https://villagerdb.com/images/items/thumb/pile-of-leaves.e8f9cfd.png
Furniture,decoration,4848,pile-of-zen-cushions,Pile Of Zen Cushions,,750,bells,3000,bells,,,,,nh,item-pile-of-zen-cushions,https://villagerdb.com/images/items/thumb/pile-of-zen-cushions.b05d62e.png
Furniture,decoration,4849,pill-bug-model,Pill Bug Model,,750,bells,,,,,,,nh,item-pill-bug-model,https://villagerdb.com/images/items/thumb/pill-bug-model.118a81d.png
Bugs,critters,4850,pill-bug,Pill Bug,FALSE,250,bells,,,Hit rock with shovel or axe,,,,nh,item-pill-bug,https://villagerdb.com/images/items/thumb/pill-bug.41e7cd8.png
Accessories,clothes,4852,pilot-shades,Pilot Shades,,325,bells,1300,bells,,,,,nh,item-pilot-shades,https://villagerdb.com/images/items/full/pilot-shades.396f7d5.png
Hats,clothes,4853,pilots-cap,Pilot's Cap,,280,bells,1120,bells,,,,,nh,item-pilots-cap,https://villagerdb.com/images/items/full/pilots-cap.a5b50d1.png
Hats,clothes,4854,pilots-hat,Pilot's Hat,,420,bells,1680,bells,,,,,nh,item-pilots-hat,https://villagerdb.com/images/items/full/pilots-hat.3228fcf.png
Dresses,clothes,4855,pilots-uniform,Pilot's Uniform,,560,bells,2240,bells,,,,,nh,item-pilots-uniform,https://villagerdb.com/images/items/full/pilots-uniform.fe959be.png
Dresses,clothes,4856,pinafore,Pinafore,,400,bells,1600,bells,,,,,nh,item-pinafore,https://villagerdb.com/images/items/full/pinafore.2e137ac.png
Furniture,decoration,4857,pinball-machine,Pinball Machine,,675,bells,2700,bells,,,,,nh,item-pinball-machine,https://villagerdb.com/images/items/thumb/pinball-machine.d6117b0.png
Flooring,decoration,4858,pine-board-flooring,Pine-board Flooring,TRUE,625,bells,2500,bells,Nook's Cranny,,,,nh,,
Furniture,decoration,4859,pine-bonsai-tree,Pine Bonsai Tree,,4200,bells,16800,bells,,,,,nh,item-pine-bonsai-tree,https://villagerdb.com/images/items/thumb/pine-bonsai-tree.3726938.png
Usables,misc,4862,pine-cone,Pine Cone,,200,bells,,,,,,,nh,item-pine-cone,https://villagerdb.com/images/items/thumb/pine-cone.b831748.png
Tops,clothes,4864,pineapple-aloha-shirt,Pineapple Aloha Shirt,,240,bells,960,bells,,,,,nh,item-pineapple-aloha-shirt,https://villagerdb.com/images/items/full/pineapple-aloha-shirt.f64f959.png
Bottoms,clothes,4865,pineapple-aloha-shorts,Pineapple Aloha Shorts,,210,bells,840,bells,,,,,nh,item-pineapple-aloha-shorts,https://villagerdb.com/images/items/full/pineapple-aloha-shorts.839e456.png
Hats,clothes,4867,pineapple-cap,Pineapple Cap,,175,bells,700,bells,,,,,nh,item-pineapple-cap,https://villagerdb.com/images/items/full/pineapple-cap.ddec847.png
Dresses,clothes,4868,pineapple-dress,Pineapple Dress,,375,bells,1500,bells,,,,,nh,item-pineapple-dress,https://villagerdb.com/images/items/full/pineapple-dress.3241606.png
Umbrellas,clothes,4869,pineapple-umbrella,Pineapple Umbrella,,387,bells,1550,bells,,,,,nh,item-pineapple-umbrella,https://villagerdb.com/images/items/full/pineapple-umbrella.c1b8dd8.png
Wallpaper,decoration,4876,pink-blossoming-wall,Pink Blossoming Wall,,440,bells,1760,bells,,,,,nh,,
Flowers,misc,4879,pink-cosmos,Pink Cosmos,FALSE,80,bells,,,Find on ground at mystery island,,,,nh,item-pink-cosmos,https://villagerdb.com/images/items/thumb/pink-cosmos.4023d37.png
Flowers,misc,4879,pink-cosmos,Pink Cosmos,FALSE,80,bells,,,crossbreeding flowers,,,,nh,item-pink-cosmos,https://villagerdb.com/images/items/thumb/pink-cosmos.4023d37.png
Wallpaper,decoration,4880,pink-crown-wall,Pink-crown Wall,,587,bells,2350,bells,,,,,nh,,
Wallpaper,decoration,4881,pink-diner-wall,Pink Diner Wall,TRUE,605,bells,2420,bells,Nook's Cranny,,,,nh,,
Wallpaper,decoration,4883,pink-flower-print-wall,Pink Flower-print Wall,TRUE,445,bells,1780,bells,Nook's Cranny,,,,nh,,
Wallpaper,decoration,4886,pink-heart-pattern-wall,Pink Heart-pattern Wall,TRUE,320,bells,1280,bells,Nook's Cranny,,,,nh,,
Flooring,decoration,4887,pink-heart-rug,Pink Heart Rug,,375,bells,1500,bells,,,,,nh,,
Flowers,misc,4888,pink-hyacinths,Pink Hyacinths,FALSE,80,bells,,,Find on ground at mystery island,,,,nh,item-pink-hyacinths,https://villagerdb.com/images/items/thumb/pink-hyacinths.4c320f9.png
Flowers,misc,4888,pink-hyacinths,Pink Hyacinths,FALSE,80,bells,,,crossbreeding flowers,,,,nh,item-pink-hyacinths,https://villagerdb.com/images/items/thumb/pink-hyacinths.4c320f9.png
Flowers,misc,4892,pink-lilies,Pink Lilies,FALSE,80,bells,,,Find on ground at mystery island,,,,nh,item-pink-lilies,https://villagerdb.com/images/items/thumb/pink-lilies.3a8fcf9.png
Flowers,misc,4892,pink-lilies,Pink Lilies,FALSE,80,bells,,,crossbreeding flowers,,,,nh,item-pink-lilies,https://villagerdb.com/images/items/thumb/pink-lilies.3a8fcf9.png
Flowers,misc,4894,pink-mums,Pink Mums,FALSE,80,bells,,,Find on ground at mystery island,,,,nh,item-pink-mums,https://villagerdb.com/images/items/thumb/pink-mums.ad70543.png
Flowers,misc,4894,pink-mums,Pink Mums,FALSE,80,bells,,,crossbreeding flowers,,,,nh,item-pink-mums,https://villagerdb.com/images/items/thumb/pink-mums.ad70543.png
Flooring,decoration,4896,pink-paint-flooring,Pink-paint Flooring,TRUE,260,bells,1040,bells,Nook's Cranny,,,,nh,,
Wallpaper,decoration,4897,pink-painted-wood-wall,Pink Painted-wood Wall,TRUE,412,bells,1650,bells,Nook's Cranny,,,,nh,,
Wallpaper,decoration,4903,pink-playroom-wall,Pink Playroom Wall,TRUE,635,bells,2540,bells,Nook's Cranny,,,,nh,,
Wallpaper,decoration,4905,pink-quilt-wall,Pink Quilt Wall,,537,bells,2150,bells,,,,,nh,,
Flooring,decoration,4906,pink-rose-rug,Pink Rose Rug,,375,bells,1500,bells,,,,,nh,,
